aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,n_up,n_dn,max_logFC,y,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,experiment,x,fill
t_cd8_memory,24,dexamethasone,dmso,328,GPR171,0.458202690160308,0.968657489291131,0.740096482281821,3.28132563865572e-18,2.45174685673739e-15,1,up,2,0,0.766172723459447,73,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#C58181
t_cd8_memory,24,dexamethasone,dmso,328,GRAP2,-0.177087195787501,-1.13413720448312,-0.615305683475202,2.86288338768875e-12,9.41201542536555e-10,-1,dn,0,8,-0.615305683475202,5,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#9696CF
t_cd8_memory,24,dexamethasone,dmso,328,GSTK1,-0.182598601184214,-0.256682717418696,-0.174261391514902,3.89939692683979e-05,0.00364194810701094,-1,dn,0,1,-0.449781912132981,23,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E1E1F1
t_cd8_memory,24,dexamethasone,dmso,328,HLA-A,-0.286267982713005,-0.870071071247384,-0.393006821836143,2.46222369051671e-09,5.62139347565467e-07,-1,dn,0,2,-0.361516298042463,41,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#BCBCE0
t_cd8_memory,24,dexamethasone,dmso,328,HLA-B,-0.33066610559631,-0.400194519518773,-0.343245286482624,1.31049332694054e-10,3.47449827552398e-08,-1,dn,0,3,-0.377207561361681,35,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#C4C4E4
t_cd8_memory,24,dexamethasone,dmso,328,IFNGR2,0.107350027282337,0.0955485309411737,0.046949174835757,0.189464544627683,0.773213280700325,1,up,1,0,0.692624986116928,67,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#FBF6F6
t_cd8_memory,24,dexamethasone,dmso,328,IGF1R,-0.210050599279909,-0.0404889325764872,-0.0567270871085751,0.0534101208948056,0.528801043860812,-1,dn,0,2,-0.551603558247237,11,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F5F5FA
t_cd8_memory,24,dexamethasone,dmso,328,IKZF3,0.00586260071950171,-0.160212663137358,-0.0668888117940216,0.617414814148031,0.952947875687138,-1,dn,0,1,-0.37678201165918,36,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F3F3F9
t_cd8_memory,24,dexamethasone,dmso,328,IL7R,0.573123480265719,1.66090689878061,1.14906238637352,7.45729260947358e-35,2.04304959857544e-31,1,up,4,0,1.14906238637352,81,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#A63B3B
t_cd8_memory,24,dexamethasone,dmso,328,IPCEF1,0.108636811093408,0.0816105905570888,0.0489514435732272,0.141256283276483,0.7210653273756,1,up,3,0,0.734476200458659,71,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#FBF6F6
t_cd8_memory,24,dexamethasone,dmso,328,ITGA4,-0.168284749957657,-0.523124090582108,-0.366913745571072,0.000434236664229462,0.0267923731499463,-1,dn,0,1,-0.606116261961892,7,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#C0C0E2
t_cd8_memory,24,dexamethasone,dmso,328,LCP2,-0.0358992893132599,-0.25663915983544,-0.126173896331408,0.297796694701769,0.850071212083239,-1,dn,0,4,-0.473717894926762,22,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E9E9F5
t_cd8_memory,24,dexamethasone,dmso,328,LDLRAD4,0.305984515707448,0.725824134599376,0.463706619651933,9.08824143721941e-09,1.86740640931266e-06,1,up,5,0,1.27849798959855,85,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#DBAFAF
t_cd8_memory,24,dexamethasone,dmso,328,LRRN3,-0.205347563205916,-0.57693605473422,-0.0860231755588486,0.030788694790369,0.414160855126093,-1,dn,0,1,-0.613206162240751,6,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F0F0F8
t_cd8_memory,24,dexamethasone,dmso,328,LTB,-0.635553865918916,-0.99788439998283,-0.806860327865412,5.56095552400397e-22,6.52935620739837e-19,-1,dn,0,6,-1.10055086748786,1,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#7575C0
t_cd8_memory,24,dexamethasone,dmso,328,MACF1,-0.0897595098451375,-0.364979079197393,-0.211321648996359,0.0190538023935691,0.315732261840211,-1,dn,0,1,-0.41605802884862,28,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#DBDBEE
t_cd8_memory,24,dexamethasone,dmso,328,MALAT1,-0.0733867280426703,3.92971041707953e-17,-0.0733767664381748,0.0204835377984033,0.330736771203003,-1,dn,0,1,-0.13125225993686,51,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F2F2F9
t_cd8_memory,24,dexamethasone,dmso,328,MBNL1,0.0824630661433418,0.99246419618307,0.107763582183395,0.0826927876235978,0.610864264972796,1,up,4,0,0.764583033765821,72,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F6ECEC
t_cd8_memory,24,dexamethasone,dmso,328,MIAT,-0.0313710474228774,-0.927874097902404,-0.250273794371229,1.79483208153704e-05,0.00207770772931732,-1,dn,0,1,-0.288070659230574,48,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#D4D4EB
t_cd8_memory,24,dexamethasone,dmso,328,NAP1L4,0.126867294644213,0.520272699959932,0.305087218685223,0.000214654113376636,0.0157521621235944,1,up,1,0,0.556638737206721,54,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E7CACA
t_cd8_memory,24,dexamethasone,dmso,328,NFAT5,0.0151378026556627,-0.263566944815596,-0.110987737654127,0.258803243789319,0.826238804292135,-1,dn,0,1,-0.448069955099617,24,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#ECECF6
t_cd8_memory,24,dexamethasone,dmso,328,PARP8,0.361689137497359,0.818682756303352,0.597287842421854,8.03076068712155e-12,2.53864700336354e-09,1,up,2,0,0.666242731972523,65,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#D09999
t_cd8_memory,24,dexamethasone,dmso,328,PIK3IP1,0.237183632905176,1.5060056735541,0.627968226786315,4.101912521822e-22,5.61893650280917e-19,1,up,4,0,0.719600352767246,69,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#CE9494
t_cd8_memory,24,dexamethasone,dmso,328,PRKX,-0.179634946791608,-1.14918370186419,-0.527716025185584,1.6771732528249e-12,5.99334215868168e-10,-1,dn,0,2,-0.555595050193625,10,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#A5A5D6
t_cd8_memory,24,dexamethasone,dmso,328,PTP4A2,0.125805939026139,0.215536495746323,0.14332195609551,0.0120883214764969,0.245925530235961,1,up,1,0,0.5396938712271,53,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F3E6E6
t_cd8_memory,24,dexamethasone,dmso,328,PTPRC,-0.24077316566532,-0.714650706747293,-0.277869746879839,2.05633223876891e-07,3.59595631285992e-05,-1,dn,0,2,-0.362242432771102,40,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#CFCFE9
t_cd8_memory,24,dexamethasone,dmso,328,RAB27A,-0.112339356582506,-0.163184105905662,-0.0998845949455436,0.0684058938715501,0.576053321444949,-1,dn,0,1,-0.293874970296526,47,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#EEEEF7
t_cd8_memory,24,dexamethasone,dmso,328,RBMS1,0.112624227119948,0.26414454993442,0.191460221185642,0.0314891029618521,0.420827540233272,1,up,1,0,0.557047609787004,55,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F0DEDE
t_cd8_memory,24,dexamethasone,dmso,328,SAMHD1,0.0381651611466341,0.0618858394150592,0.0478222704382028,0.670261082103344,0.960287632078528,1,up,1,0,0.7155150051157,68,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#FBF6F6
t_cd8_memory,24,dexamethasone,dmso,328,SLC4A7,0.149317280377964,0.338083396826327,0.228934677791461,0.00272507210334697,0.097379859206125,1,up,1,0,0.585242400575187,56,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#EDD8D8
t_cd8_memory,24,dexamethasone,dmso,328,SLCO3A1,-0.0680674719154746,0.0205184914753293,-0.0220500790719615,0.428578327797781,0.908783469913678,-1,dn,0,2,-0.493231840161306,19,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#FBFBFD
t_cd8_memory,24,dexamethasone,dmso,328,SMAP2,0.210753461687821,1.49414425435328,0.686704049625941,3.44639393789163e-21,3.14732353061459e-18,1,up,6,0,0.819260474657097,75,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#C98A8A
t_cd8_memory,24,dexamethasone,dmso,328,SNX9,0.179517809232837,0.571090014602663,0.222027743719735,0.000435289847710034,0.0267923731499463,1,up,1,0,0.771239359073471,74,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#EDD9D9
t_cd8_memory,24,dexamethasone,dmso,328,SOS1,-0.381463609422603,-0.461946394857428,-0.466126668813218,3.27714725982625e-13,1.28261301564343e-10,-1,dn,0,7,-0.856181790851129,2,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#AFAFDB
t_cd8_memory,24,dexamethasone,dmso,328,SRD5A1,0.237360876680665,0.609650156687102,0.126396618496543,0.00290389794031316,0.100705220132633,1,up,2,0,0.83204441137656,77,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F5E9E9
t_cd8_memory,24,dexamethasone,dmso,328,STAT1,-0.209273903690594,-0.279182448789344,-0.157006923788734,0.000960788502888905,0.0496649100958736,-1,dn,0,4,-0.833351739994824,3,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E4E4F2
t_cd8_memory,24,dexamethasone,dmso,328,STAT5B,-0.0714029902133114,-0.0374616146140793,-0.0415128076158813,0.334531938399219,0.868747492266463,-1,dn,0,1,-0.329293955145895,43,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F7F7FB
t_cd8_memory,24,dexamethasone,dmso,328,SYTL3,0.287578111468064,1.53221850494688,0.588855996854122,1.90984901422018e-19,1.56970490478757e-16,1,up,1,0,0.588855996854122,57,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#D19B9B
t_cd8_memory,24,dexamethasone,dmso,328,TAF4B,0.0756412201508789,0.399436931711298,0.120196511012405,0.083574846042104,0.613799642879261,1,up,4,0,1.19559764242652,83,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F5EAEA
t_cd8_memory,24,dexamethasone,dmso,328,TMEM131L,-0.00808699314516925,-0.101336447367241,-0.0508950801383453,0.812871563333623,0.978457449350217,-1,dn,0,1,-0.513453561669521,15,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#F6F6FB
t_cd8_memory,24,dexamethasone,dmso,328,TNFSF8,0.136088242381724,1.067946893682,0.397387983088254,9.15444008917378e-10,2.2129512674388e-07,1,up,7,0,0.727820098775824,70,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E0BBBB
t_cd8_memory,24,dexamethasone,dmso,328,TRAC,-0.125424118731491,-0.857111292425139,-0.391457649129668,8.59558490815417e-08,1.56993583022487e-05,-1,dn,0,4,-0.490173744495978,20,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#BCBCE0
t_cd8_memory,24,dexamethasone,dmso,328,TRBC1,-0.0955568304818037,-0.718639686754434,-0.263781980434804,0.000237724071919343,0.0172907446646468,-1,dn,0,1,-0.364693355452773,38,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#D2D2EA
t_cd8_memory,24,dexamethasone,dmso,328,TRBC2,-0.158306813682708,-0.841155193258017,-0.409671848292672,3.09322196302996e-08,6.05314078908172e-06,-1,dn,0,2,-0.500693346707963,17,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#B9B9DF
t_cd8_memory,24,dexamethasone,dmso,328,TSC22D3,0.146334205304622,1.24562078290991,0.387688020391801,1.69553633183418e-11,5.16133818938708e-09,1,up,1,0,0.617969431136,60,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E1BDBD
t_cd8_memory,24,dexamethasone,dmso,328,TXNIP,0.656009894888496,1.92060987815932,1.1105097029667,1.62081534714966e-44,6.66074066911151e-41,1,up,9,0,1.17309713911895,82,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#A94242
t_cd8_memory,24,dexamethasone,dmso,328,UGCG,0.244305077124601,0.730733029331515,0.326651583723307,1.57981897879995e-08,3.16695906994068e-06,1,up,5,0,0.925677037501072,80,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E5C7C7
t_cd8_memory,24,dexamethasone,dmso,328,UTRN,-0.021482426687173,-0.416108246808237,-0.153643270919323,0.103187927681262,0.663290178242618,-1,dn,0,2,-0.394693675835673,32,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#E4E4F3
t_cd8_memory,24,dexamethasone,dmso,328,VIM,-0.101913164243827,-0.638076629888616,-0.343555969435549,6.94368643759441e-05,0.00594480821151963,-1,dn,0,4,-0.415409446631875,29,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#C4C4E4
t_cd8_memory,24,dexamethasone,dmso,328,VMP1,-0.0959994174366793,-0.605380261008312,-0.309843772624267,0.000125102206747968,0.0097925241643957,-1,dn,0,1,-0.517880739191384,14,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#CACAE7
t_cd8_memory,24,dexamethasone,dmso,328,ZFP36L2,0.390290128920679,1.27838629184627,0.796172903957676,3.26554413292061e-23,5.36790144569491e-20,1,up,2,0,0.828786576906648,76,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#C17777
t_cd8_memory,24,dexamethasone,dmso,328,ZNF589,0.00652921646471818,0.161033167472352,0.020898514084663,0.816516220212184,0.978457449350217,1,up,NA,NA,NA,NA,CD8 Memory,#009444,6,2,CD8 Memory 24 hr,13,#FDFBFB
t_cd8_naive,24,dexamethasone,dmso,601,ABCC1,0.159548404764369,0.48335688367856,0.282195449185042,9.86860142810248e-10,7.92777648057565e-08,1,up,1,0,0.600880231732503,58,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E9CFCF
t_cd8_naive,24,dexamethasone,dmso,601,ABLIM1,-0.0842569118022517,-0.552537405951307,-0.277454580477691,7.3376629324307e-07,4.02939791976911e-05,-1,dn,0,1,-0.36591125930808,37,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#D0D0E9
t_cd8_naive,24,dexamethasone,dmso,601,AC079793.1,-0.0871124472019074,-0.439706770376889,-0.211135851431856,0.000268937930006928,0.0077868459310133,-1,dn,0,2,-0.510175004525625,16,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#DBDBEE
t_cd8_naive,24,dexamethasone,dmso,601,ACTB,-0.109154386214335,-0.57013804459365,-0.277856012790427,6.45463908931294e-08,4.09994672076203e-06,-1,dn,0,4,-0.476974655251025,21,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#CFCFE9
t_cd8_naive,24,dexamethasone,dmso,601,ADK,-0.0662603847212276,-0.238965710749133,-0.139394671734695,0.0429737492987762,0.329718142971642,-1,dn,0,3,-0.541411369529066,12,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E7E7F4
t_cd8_naive,24,dexamethasone,dmso,601,AHR,0.0752090970032544,0.858853983916066,0.401403178811997,4.54212201822418e-13,5.39393446627955e-11,1,up,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#DFBABA
t_cd8_naive,24,dexamethasone,dmso,601,APOBEC3G,0.0807911685487077,-0.00668219961740517,0.00379560807274318,0.254527593066663,0.694727076094537,1,up,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#FEFEFE
t_cd8_naive,24,dexamethasone,dmso,601,ARHGAP15,-0.199590599682488,-1.83453346386298,-0.222729566246376,2.84933156210726e-11,2.8472466853545e-09,-1,dn,0,6,-0.585609324480229,8,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#D9D9ED
t_cd8_naive,24,dexamethasone,dmso,601,ARHGAP25,-0.0408911688444733,0.0256144897040713,-0.00779475802502361,0.527948138391796,0.860301991483074,-1,dn,0,5,-0.656768157723624,4,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#FDFDFE
t_cd8_naive,24,dexamethasone,dmso,601,ARID5B,0.258425597586836,1.04147935053611,0.605040179707934,7.23747622293257e-23,2.19644000632257e-20,1,up,1,0,0.872375451657551,78,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#D09797
t_cd8_naive,24,dexamethasone,dmso,601,B2M,-0.362588809294665,-0.00951237381381435,-0.362038847765917,4.57442015919021e-30,2.34267492402529e-27,-1,dn,0,6,-0.443376143707891,25,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#C1C1E2
t_cd8_naive,24,dexamethasone,dmso,601,BCL2,0.311991269458543,1.60624766900074,0.37062158465947,1.25103269384817e-20,3.01498879217409e-18,1,up,7,0,0.622003783714723,61,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E2BFBF
t_cd8_naive,24,dexamethasone,dmso,601,CCND3,0.296120571047719,0.704726890360161,0.460073691747433,2.16330053508199e-19,4.66475910117416e-17,1,up,7,0,0.922233348366441,79,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#DBB0B0
t_cd8_naive,24,dexamethasone,dmso,601,CD3D,-0.103145865915147,-0.643639225166837,-0.310541759218359,4.32370262920998e-10,3.61514483099455e-08,-1,dn,0,2,-0.335753707738634,42,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#C9C9E6
t_cd8_naive,24,dexamethasone,dmso,601,CD44,-0.142398173664206,-0.541038164378792,-0.306359505409753,4.30098029129481e-09,3.14662790239908e-07,-1,dn,0,2,-0.37747846889517,34,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#CACAE7
t_cd8_naive,24,dexamethasone,dmso,601,CD52,-0.19464617452653,-0.983333323766653,-0.488904561519092,8.00396746350519e-23,2.34230390699863e-20,-1,dn,0,3,-0.493559633782833,18,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#ABABD9
t_cd8_naive,24,dexamethasone,dmso,601,CDK6,-0.158291859859819,-0.409752117139916,-0.273983010326198,2.74839947155933e-06,0.000129427501551478,-1,dn,0,2,-0.565035089947413,9,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#D0D0E9
t_cd8_naive,24,dexamethasone,dmso,601,CELF2,0.0766238926024949,0.347234382794744,0.178475024465683,0.0035638946240849,0.0629365356675683,1,up,1,0,0.624340288591928,62,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#F1E0E0
t_cd8_naive,24,dexamethasone,dmso,601,CEMIP2,0.408667952582082,1.4678302800441,0.809420198331493,1.46783064994534e-49,1.50342554320651e-46,1,up,11,0,1.37669052707503,86,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#C07575
t_cd8_naive,24,dexamethasone,dmso,601,CHKA,0.0210808673329199,0.606437177838914,0.08347390871566,0.00565287960159196,0.0883963653729856,1,up,1,0,0.682844716381767,66,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#F8F0F0
t_cd8_naive,24,dexamethasone,dmso,601,CMTM6,0.0812337489768117,0.049810257473088,0.0246468960612642,0.136813401553563,0.562564584323036,1,up,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#FDFAFA
t_cd8_naive,24,dexamethasone,dmso,601,CXCR4,0.535805070142904,1.90579891085265,0.939745054972223,4.42274714724427e-90,3.62399901245196e-86,1,up,8,0,1.20839003612638,84,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#B65F5F
t_cd8_naive,24,dexamethasone,dmso,601,CYTH1,-0.0130351063311514,0.279982355878838,0.0839701843850773,0.11255804561651,0.517855488928512,1,up,2,0,0.663067507910492,64,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#F8F0F0
t_cd8_naive,24,dexamethasone,dmso,601,DPYD,-0.260186516698437,-1.07916436387822,-0.413424941435351,2.20731633241776e-17,4.11062500632525e-15,-1,dn,0,1,-0.413424941435351,30,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#B8B8DE
t_cd8_naive,24,dexamethasone,dmso,601,EMP3,-0.114145417586063,-0.531277708135075,-0.263083086719931,5.29589026772868e-08,3.47156198830151e-06,-1,dn,0,1,-0.326489645798958,44,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#D2D2EA
t_cd8_naive,24,dexamethasone,dmso,601,ERBIN,-0.0498164031604806,-0.253816294645506,-0.137225045998596,0.0342134068511652,0.291721806179446,-1,dn,0,1,-0.36454897311418,39,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E7E7F4
t_cd8_naive,24,dexamethasone,dmso,601,ETS1,0.409958781821586,1.43300335269944,0.650544180753631,1.57731989563715e-40,1.29245592248508e-37,1,up,1,0,0.650544180753631,63,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#CC9090
t_cd8_naive,24,dexamethasone,dmso,601,FAM102B,0.0573107125023432,-0.460042297523102,-0.0662687596419255,0.0180658969573226,0.200857475805022,-1,dn,0,1,-0.43378741515776,26,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#F3F3F9
t_cd8_naive,24,dexamethasone,dmso,601,FBXL8,0.081302854781513,1.42664641508809,0.222924099187138,1.70531227900857e-14,2.25376271196714e-12,1,up,1,0,0.614343585686583,59,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#EDD9D9
t_cd8_naive,24,dexamethasone,dmso,601,FKBP5,0.33162152866677,1.72014908852364,0.940641262301103,1.67793173038264e-53,2.74979451975106e-50,1,up,10,0,1.57624202349701,87,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#B65E5E
t_cd8_naive,24,dexamethasone,dmso,601,GBP2,-0.1932278154957,-1.11907528981928,-0.433894129670588,7.90958217088492e-22,2.1603705436077e-19,-1,dn,0,2,-0.521743372156035,13,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#B5B5DD
t_cd8_naive,24,dexamethasone,dmso,601,GPR171,0.397046122667456,0.668981556528084,0.452812642776428,3.52380254288564e-17,6.14341234817126e-15,1,up,2,0,0.766172723459447,73,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#DBB1B1
t_cd8_naive,24,dexamethasone,dmso,601,GRAP2,-0.189217590891872,-0.719334403809969,-0.422474273157376,1.69848112410817e-14,2.25376271196714e-12,-1,dn,0,8,-0.615305683475202,5,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#B7B7DE
t_cd8_naive,24,dexamethasone,dmso,601,GSTK1,-0.054447156144278,-0.29481693488543,-0.137080740871955,0.00776319599645149,0.110245455797094,-1,dn,0,1,-0.449781912132981,23,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E7E7F4
t_cd8_naive,24,dexamethasone,dmso,601,HLA-A,-0.213521438632638,0.141817512759606,-0.206232026776371,8.49101657677883e-12,8.80701137090199e-10,-1,dn,0,2,-0.361516298042463,41,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#DBDBEE
t_cd8_naive,24,dexamethasone,dmso,601,HLA-B,-0.229132916655833,0.36328853359205,-0.22402858220351,5.75485322334799e-16,8.57368496583881e-14,-1,dn,0,3,-0.377207561361681,35,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#D8D8ED
t_cd8_naive,24,dexamethasone,dmso,601,IFNGR2,0.256135837397525,1.41491975423502,0.692624986116928,9.22813570536045e-39,6.30127866414363e-36,1,up,1,0,0.692624986116928,67,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#C98989
t_cd8_naive,24,dexamethasone,dmso,601,IGF1R,-0.133375863816843,-0.637969411072039,-0.34286692787524,3.81986387506464e-08,2.52419069292578e-06,-1,dn,0,2,-0.551603558247237,11,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#C4C4E4
t_cd8_naive,24,dexamethasone,dmso,601,IKZF3,-0.0663563810653526,-0.286801636044578,-0.134103954332839,0.00964678090210911,0.128738962071469,-1,dn,0,1,-0.37678201165918,36,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E8E8F4
t_cd8_naive,24,dexamethasone,dmso,601,IL7R,0.235796845417593,1.68518609436063,0.781875015465851,8.8857222984849e-50,1.14641071692121e-46,1,up,4,0,1.14906238637352,81,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#C27979
t_cd8_naive,24,dexamethasone,dmso,601,IPCEF1,-0.00327378383500265,-0.611249477796781,-0.159241552101108,8.10100490922009e-05,0.00276581809275623,-1,dn,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E3E3F2
t_cd8_naive,24,dexamethasone,dmso,601,ITGA4,-0.04111408396206,0.113085780541829,-0.00354511338105867,0.48399344549383,0.839331702090253,-1,dn,0,1,-0.606116261961892,7,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#FEFEFE
t_cd8_naive,24,dexamethasone,dmso,601,LCP2,0.0333711546337087,0.173352506085955,0.0889520595219324,0.208698671998242,0.653269376729186,1,up,NA,NA,NA,NA,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#F8EFEF
t_cd8_naive,24,dexamethasone,dmso,601,LDLRAD4,0.5175673146033,1.99041472075901,1.17419027288582,8.18533929435461e-79,3.35353350889709e-75,1,up,5,0,1.27849798959855,85,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#A43737
t_cd8_naive,24,dexamethasone,dmso,601,LRRN3,-0.253176922167334,-1.12060368949422,-0.613206162240751,2.95385446662236e-28,1.34466019441687e-25,-1,dn,0,1,-0.613206162240751,6,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#9696CF
t_cd8_naive,24,dexamethasone,dmso,601,LTB,-0.460780440973704,-1.38567805568374,-0.86606151237298,9.79359899737427e-50,1.14641071692121e-46,-1,dn,0,6,-1.10055086748786,1,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#6B6BBB
t_cd8_naive,24,dexamethasone,dmso,601,MACF1,-0.00272882090718977,-0.0618616676802038,-0.026868147681776,0.874247226432865,0.965963022301901,-1,dn,0,1,-0.41605802884862,28,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#FAFAFC
t_cd8_naive,24,dexamethasone,dmso,601,MALAT1,-0.13126258047425,-5.13223895150808e-17,-0.13125225993686,6.08752210517244e-24,2.07838150540762e-21,-1,dn,0,1,-0.13125225993686,51,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#E8E8F4
t_cd8_naive,24,dexamethasone,dmso,601,MBNL1,0.436192749094428,0.341482808331752,0.436741434625977,1.36944283897071e-38,8.6317035557892e-36,1,up,4,0,0.764583033765821,72,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#DDB4B4
t_cd8_naive,24,dexamethasone,dmso,601,MIAT,-0.0634221902741759,-1.48606573049942,-0.0743708590671709,6.20660533249173e-06,0.000270498344514637,-1,dn,0,1,-0.288070659230574,48,CD8 Naive,#8DC63F,5,3,CD8 Naive 24 hr,12,#F2F2F9
